outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Blood,dlt_only,0.875,0.33245498310218435,0.9375,0.2433321316961438,7.142857142857143,96,96,0.03125375509262085,0.045503360907236404,robust_reg,96,1,2042,0.6,0.3,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.03125375509262085,0.045503360907236404,robust_reg,96,1,2042,0.6,0.3,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.03125375509262085,0.045503360907236404,robust_reg,96,1,2042,0.6,0.3,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.96875,0.17490598978639324,12.048192771084333,96,96,0.03125375509262085,0.045503360907236404,robust_reg,96,1,2042,0.6,0.3,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.930877158194756,1.0268351038603953,2.2475821265371736,96,96,0.03125375509262085,0.045503360907236404,robust_reg,96,1,2042,0.6,0.3,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.8541666666666666,0.3547917600261542,22.388059701492537,96,96,0.03125375509262085,0.045503360907236404,robust_reg,96,1,2042,0.6,0.3,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596575,15.853658536585376,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
Blood,all_constraints,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596575,13.0952380952381,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480487,10.843373493975903,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596575,14.457831325301203,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,10.806762315898885,1.0498534227963006,1.0866101068987142,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.08938063681125641,0.07734529475567835,robust_reg,96,1,2042,0.6,0.3,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.96875,0.17490598978639324,13.414634146341468,96,96,0.0732937753200531,0.0625493844867248,cp,96,1,2042,0.6,0.3,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9583333333333334,0.20087527770480487,9.523809523809529,96,96,0.0732937753200531,0.0625493844867248,cp,96,1,2042,0.6,0.3,calibrated
