outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.943746947093109,0.9960031033842928,11.721980697216594,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
Blood,all_constraints,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.850032103441814,1.1149412157127554,10.845370702059183,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.0531170591711998,0.07731685747677403,nominal,96,19,20042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.935554249381676,1.0098074474057699,11.645346085010782,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.013743574420611063,0.002888575968424763,robust_reg,96,19,20042
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.940769817991253,0.9689576432327506,11.694132588785964,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.07614103456338246,0.02008312950878644,robust_reg,96,19,20042
